-5.107997E-1	8.230966E-2	1.962001E-3	2.214710E-4
1.765754E+2	-8.887605E+1	1.476151E+1	-8.062422E-1
-6.753819E-1	1.434182E-1	-5.975692E-3	5.687749E-4
-5.337677E-1	7.878106E-2	2.812873E-3	1.223251E-4
-8.668723E-1	2.167925E-1	-1.562798E-2	9.996827E-4
-8.127620E-1	1.998385E-1	-1.399884E-2	9.491347E-4
-6.410944E-1	1.350267E-1	-5.264149E-3	5.420528E-4
-4.386081E+1	2.421386E+1	-4.552507E+0	2.912886E-1
1.194434E+2	-5.474580E+1	8.164478E+0	-3.917534E-1
-8.878295E-1	2.270520E-1	-1.730257E-2	1.078214E-3
-7.711542E-1	1.839370E-1	-1.127630E-2	6.963029E-4
-5.601133E-1	9.682197E-2	-3.688684E-4	3.462211E-4
-7.925795E-1	1.867323E-1	-1.119790E-2	7.551920E-4
-6.837786E-1	1.477700E-1	-6.511473E-3	5.788931E-4
-7.759541E-1	1.717050E-1	-8.754356E-3	6.271465E-4
-5.397699E-1	9.535010E-2	-7.080816E-4	3.741142E-4
-6.557317E-1	1.268255E-1	-3.868188E-3	4.275286E-4
3.841768E+1	-1.730526E+1	2.415358E+0	-9.719658E-2
-7.310612E-1	1.661381E-1	-9.800717E-3	7.742092E-4
-6.940703E-1	1.587333E-1	-8.512685E-3	5.951137E-4
1.356060E+1	-4.107885E+0	9.193452E-2	3.807239E-2
-8.430634E-1	2.039637E-1	-1.355581E-2	7.540565E-4
1.222095E+2	-5.983463E+1	9.608324E+0	-5.025259E-1
-8.480884E-1	2.008118E-1	-1.241790E-2	6.994187E-4
-7.912372E+1	4.175051E+1	-7.446928E+0	4.495131E-1
-7.490510E-1	1.701054E-1	-1.038508E-2	7.702592E-4
-1.976053E+1	1.343023E+1	-2.994767E+0	2.198064E-1
-6.839221E-1	1.549940E-1	-9.036952E-3	7.756446E-4
-4.287729E-1	4.791356E-2	5.431840E-3	1.749604E-4
-6.378565E-1	1.376563E-1	-7.180795E-3	7.227225E-4
-6.320936E-1	1.335512E-1	-6.109139E-3	6.273645E-4
-6.785294E-1	1.392009E-1	-5.363944E-3	5.261537E-4
-2.800526E+1	1.622416E+1	-3.211255E+0	2.165802E-1
-3.277997E+13	8.744289E+12	-7.769498E+11	2.299488E+10
-6.838887E+2	3.265673E+2	-5.216505E+1	2.788525E+0
-1.386804E+0	3.700500E-1	-3.060779E-2	1.464257E-3
-8.713709E-1	2.112197E-1	-1.383124E-2	7.951239E-4
-6.868533E-1	1.555102E-1	-9.084131E-3	7.628109E-4
-6.735806E-1	1.360932E-1	-4.281404E-3	4.442937E-4
-2.038045E+4	5.428116E+3	-4.819108E+2	1.426175E+1
-3.055956E+1	1.710815E+1	-3.310150E+0	2.202574E-1
-8.200650E-1	1.976479E-1	-1.339700E-2	9.094320E-4
-1.422055E+5	3.773916E+4	-3.338317E+3	9.842911E+1
-2.866462E+0	9.108578E-1	-9.880051E-2	4.257223E-3
-7.542441E-1	1.777820E-1	-1.111955E-2	8.145426E-4
-1.247973E+0	3.259927E-1	-2.623593E-2	1.340429E-3
-2.313949E+10	6.006979E+9	-5.198011E+8	1.499329E+7
-6.479694E-1	1.309438E-1	-4.826198E-3	5.775366E-4
-1.508920E+0	4.054656E-1	-3.335126E-2	1.521884E-3
-7.752768E-1	1.873992E-1	-1.192432E-2	7.352289E-4
-7.609937E-1	1.808515E-1	-1.102998E-2	6.899474E-4
1.366626E+2	-6.932907E+1	1.158624E+1	-6.349170E-1
-7.664994E-1	1.807251E-1	-1.112494E-2	6.977806E-4
-8.941631E-1	2.091955E-1	-1.311332E-2	8.693876E-4
-9.414146E-1	2.457804E-1	-1.880701E-2	9.859480E-4
-8.617781E-1	2.149351E-1	-1.499034E-2	8.382276E-4
1.488067E+2	-7.353646E+1	1.196681E+1	-6.383796E-1
-1.939155E+1	1.225073E+1	-2.624769E+0	1.895880E-1
6.392562E+1	-3.033790E+1	4.641926E+0	-2.244425E-1
-8.422631E-1	1.979579E-1	-1.228448E-2	7.445640E-4
-6.925363E-1	1.414880E-1	-5.139008E-3	4.920623E-4
-6.606220E-1	1.466529E-1	-7.572026E-3	6.588595E-4
-7.578283E-1	1.703859E-1	-8.718300E-3	5.991530E-4
-5.684624E-1	1.098052E-1	-2.904461E-3	4.958594E-4
1.873604E+2	-9.405043E+1	1.558260E+1	-8.491464E-1
-1.071785E+0	2.887292E-1	-2.410195E-2	1.294232E-3
-6.475069E-1	1.483908E-1	-9.026423E-3	7.894532E-4
-6.958613E-1	1.641457E-1	-1.024905E-2	7.930502E-4
-7.935359E-1	1.823239E-1	-1.021623E-2	7.216086E-4
-4.994344E-1	-3.203412E-2	2.847057E-2	-1.405335E-3
7.187313E+0	-2.461190E+0	2.763901E-1	-9.604601E-3
-8.215717E-1	1.953770E-1	-1.209434E-2	7.882989E-4
-2.642848E+1	1.584399E+1	-3.249280E+0	2.266235E-1
1.178395E+2	-6.229545E+1	1.084738E+1	-6.195765E-1
9.044416E+1	-4.031604E+1	5.757255E+0	-2.570934E-1
-7.153308E-1	1.569268E-1	-7.813634E-3	6.080888E-4
-6.253558E-1	1.190187E-1	-2.036849E-3	3.652188E-4
-6.742463E-1	1.360147E-1	-5.815332E-3	6.517840E-4
-5.481688E-1	9.771727E-2	-1.337979E-3	4.631200E-4
-3.493244E-1	2.636235E-2	6.964362E-3	1.656503E-4
-7.472308E-1	1.623069E-1	-8.846899E-3	6.547309E-4
-9.956305E+0	6.976853E+0	-1.627743E+0	1.257422E-1
5.567017E+2	-2.659781E+2	4.212902E+1	-2.209314E+0
-6.864321E-1	1.467805E-1	-6.495650E-3	5.838486E-4
-6.103414E-1	1.238579E-1	-3.903514E-3	4.823748E-4
-9.253922E-1	2.366091E-1	-1.736729E-2	9.102513E-4
-6.838373E-1	1.274441E-1	-2.147165E-3	3.438279E-4
-7.423421E-1	1.613365E-1	-7.821570E-3	6.679737E-4
-7.575930E-1	1.697463E-1	-8.731030E-3	6.434776E-4
-6.936682E-1	1.596483E-1	-9.201923E-3	7.517674E-4
-7.563617E-1	1.652030E-1	-8.938555E-3	7.383897E-4
-5.696775E-1	1.058717E-1	-2.499725E-3	4.177948E-4
-6.375530E-1	1.363015E-1	-6.293034E-3	6.447769E-4
-6.907501E-1	1.527416E-1	-7.966763E-3	6.931944E-4
-5.242208E-1	9.398778E-2	-1.018181E-3	4.290846E-4
-1.119255E+2	5.700908E+1	-9.807221E+0	5.707521E-1
1.930189E+2	-9.733885E+1	1.620722E+1	-8.881390E-1
-8.251857E-1	2.004704E-1	-1.306263E-2	7.591912E-4
-6.756466E-1	1.545273E-1	-8.297829E-3	5.791296E-4
-5.468836E-1	8.982693E-2	7.654534E-4	2.992944E-4
-7.784860E-1	1.898506E-1	-1.319817E-2	9.307281E-4
-8.095553E-1	1.965104E-1	-1.269717E-2	7.480954E-4
1.589565E+2	-7.914954E+1	1.300333E+1	-7.022030E-1
-7.026225E-1	1.532432E-1	-7.300748E-3	5.724455E-4
2.567528E+2	-1.311098E+2	2.215885E+1	-1.236669E+0
-8.441350E-1	1.957212E-1	-1.151475E-2	7.154483E-4
-7.780361E-1	1.823157E-1	-1.192529E-2	8.558912E-4
-8.635025E-1	2.123993E-1	-1.452838E-2	8.140349E-4
-5.213549E-1	9.009790E-2	9.694502E-5	3.329815E-4
-5.199640E-1	9.377704E-2	-9.504713E-4	4.071293E-4
